query_id,articleType,P@1,R@1,AP@1,nDCG@1,P@5,R@5,AP@5,nDCG@5,P@10,R@10,AP@10,nDCG@10
14718,Tops,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.019152242989788775,0.1,0.0006882312456985547,0.014285714285714285,0.05273303426021572
20495,Wallets,1.0,0.0013386880856760374,1.0,1.0,1.0,0.006693440428380187,1.0,1.0,1.0,0.013386880856760375,1.0,0.887329113534928
15479,Tshirts,1.0,0.00016388069485414618,1.0,1.0,1.0,0.0008194034742707309,1.0,1.0,1.0,0.0016388069485414618,1.0,1.0
49899,Watches,1.0,0.000493339911198816,1.0,0.32366325234291043,1.0,0.00246669955599408,1.0,0.41300311283364066,0.7,0.003453379378391712,0.6527777777777778,0.4049701942847696
35265,Tops,0.0,0.0,0.0,0.01915224298978878,0.2,0.0006882312456985547,0.1,0.13676824991393466,0.2,0.0013764624913971094,0.06999999999999999,0.1297245115213402
42836,Clutches,0.0,0.0,0.0,0.0,0.2,0.004975124378109453,0.1,0.1126845406611016,0.1,0.004975124378109453,0.05,0.08728045494827502
43556,Socks,1.0,0.0018083182640144665,1.0,0.6935641121633795,1.0,0.009041591320072333,1.0,0.6450312411787531,1.0,0.018083182640144666,1.0,0.6895110102554672
21328,Sunglasses,1.0,0.0010604453870625664,1.0,1.0,1.0,0.005302226935312832,1.0,0.7438622237097694,1.0,0.010604453870625663,1.0,0.7108390908117809
10802,Shirts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329676943380691,0.1,0.0003598416696653472,0.014285714285714285,0.11428881332419585
7956,Shorts,1.0,0.002109704641350211,1.0,1.0,0.6,0.006329113924050633,0.4533333333333333,0.5512348449934995,0.6,0.012658227848101266,0.40888888888888886,0.49972921131714265
35014,Stoles,1.0,0.012345679012345678,1.0,0.47688119626122066,0.4,0.024691358024691357,0.27999999999999997,0.2316545150053214,0.4,0.04938271604938271,0.22730158730158728,0.21962918111882984
18809,Belts,1.0,0.0013966480446927375,1.0,0.47688119626122066,1.0,0.006983240223463687,1.0,0.5888214350856765,1.0,0.013966480446927373,1.0,0.5879007989508002
48769,Jewellery Set,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.04074920073615085,0.0,0.0,0.0,0.04211160770417313
30480,Bra,1.0,0.0037313432835820895,1.0,1.0,1.0,0.018656716417910446,1.0,0.6543022771197535,1.0,0.03731343283582089,1.0,0.5920153377598274
33168,Tops,1.0,0.0006882312456985547,1.0,0.47688119626122066,0.6,0.0020646937370956643,0.6,0.35854460098710084,0.4,0.0027529249827942187,0.36666666666666664,0.3225547162593703
51077,Free Gifts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038405361159250914,0.0,0.0,0.0,0.0071440079817756755
46169,Necklace and Chains,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.01964642490839274,0.0,0.0,0.0,0.022813202183242294
28990,Kurta Sets,1.0,0.014705882352941176,1.0,0.47688119626122066,0.8,0.058823529411764705,0.71,0.42868245515725156,0.7,0.10294117647058823,0.5630952380952381,0.47158088042197693
23543,Perfume and Body Mist,1.0,0.00199203187250996,1.0,0.47688119626122066,0.8,0.00796812749003984,0.71,0.35352836961115564,0.6,0.01195219123505976,0.4774999999999999,0.3290535405504962
8936,Water Bottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131397204767583,0.0,0.0,0.0,0.03389527490903004
9359,Socks,1.0,0.0018083182640144665,1.0,0.32366325234291043,0.6,0.0054249547920434,0.4833333333333333,0.4245673754968501,0.4,0.007233273056057866,0.3083333333333333,0.3601751188083983
18452,Fragrance Gift Set,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.02815905095241048,0.0,0.0,0.0,0.038923732507218464
7971,Sports Sandals,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.02093064745101847,0.0,0.0,0.0,0.023045195624106677
35051,Kurtis,0.0,0.0,0.0,0.04623760747755864,0.0,0.0,0.0,0.028196518326315364,0.0,0.0,0.0,0.03648215763813994
25590,Kurta Sets,1.0,0.014705882352941176,1.0,1.0,0.4,0.029411764705882353,0.3333333333333333,0.5284700122220083,0.4,0.058823529411764705,0.25666666666666665,0.4933556616150287
23373,Boxers,0.0,0.0,0.0,0.08454209345713619,0.0,0.0,0.0,0.03833149722730578,0.0,0.0,0.0,0.031524914395078554
27340,Perfume and Body Mist,0.0,0.0,0.0,0.01915224298978878,0.6,0.00597609561752988,0.3833333333333333,0.17791897379108146,0.5,0.0099601593625498,0.2972222222222222,0.1593736324945733
34921,Dupatta,1.0,0.009523809523809525,1.0,0.47688119626122066,0.8,0.0380952380952381,0.6433333333333333,0.44756933048253195,0.5,0.047619047619047616,0.3716666666666667,0.3315449640679722
20502,Wallets,1.0,0.0013386880856760374,1.0,0.47688119626122066,1.0,0.006693440428380187,1.0,0.7539430759487571,0.8,0.0107095046854083,0.7763888888888889,0.5913499657947004
31729,Blazers,0.0,0.0,0.0,0.04016145559930565,0.0,0.0,0.0,0.07256206863090306,0.0,0.0,0.0,0.08938663207823562
6837,Shoe Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006066608873078316,0.0,0.0,0.0,0.007743936630600243
49110,Foundation and Primer,1.0,0.09090909090909091,1.0,1.0,0.6,0.2727272727272727,0.6,0.7252394441709623,0.3,0.2727272727272727,0.3,0.47735452277394214
44914,Track Pants,1.0,0.0037593984962406013,1.0,0.47688119626122066,0.2,0.0037593984962406013,0.2,0.17283147634018245,0.2,0.007518796992481203,0.12857142857142856,0.1486431798389796
51043,Briefs,1.0,0.0016611295681063123,1.0,0.47688119626122066,1.0,0.008305647840531562,1.0,0.7288392734325447,1.0,0.016611295681063124,1.0,0.7890561614003736
2195,Capris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03558139408612985,0.1,0.006896551724137931,0.01,0.09673080433168446
22998,Lounge Pants,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.019152242989788775,0.0,0.0,0.0,0.03077976413872593
8735,Shirts,0.0,0.0,0.0,0.01915224298978878,0.2,0.0003598416696653472,0.04,0.07920860578341007,0.4,0.0014393666786613889,0.13527777777777777,0.19712863628043786
17913,Sweatshirts,1.0,0.003968253968253968,1.0,1.0,0.2,0.003968253968253968,0.2,0.3537550345202628,0.2,0.007936507936507936,0.12857142857142856,0.2969460565283228
6017,Shirts,0.0,0.0,0.0,0.01915224298978878,0.8,0.0014393666786613889,0.5433333333333333,0.3980488509438185,0.9,0.0032385750269881253,0.7071031746031746,0.464102445393497
23212,Kurtis,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.035694131159000914,0.0,0.0,0.0,0.039810503519588585
23870,Track Pants,1.0,0.0037593984962406013,1.0,1.0,0.6,0.011278195488721804,0.4533333333333333,0.5877567832522606,0.6,0.022556390977443608,0.4129761904761905,0.5931832862506412
17116,Clutches,1.0,0.004975124378109453,1.0,1.0,0.6,0.014925373134328358,0.52,0.6217610801890139,0.6,0.029850746268656716,0.4396428571428571,0.5265430479967992
38964,Rucksacks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024166751572731064,0.1,0.1,0.0125,0.06635529948064285
18867,Shorts,1.0,0.002109704641350211,1.0,0.47688119626122066,0.6,0.006329113924050633,0.4533333333333333,0.3356176918175182,0.4,0.008438818565400843,0.27666666666666667,0.25230844529819985
29455,Free Gifts,0.0,0.0,0.0,0.08454209345713619,0.0,0.0,0.0,0.04883992993979005,0.1,0.015873015873015872,0.016666666666666666,0.1288117936743593
31935,Tunics,0.0,0.0,0.0,0.01915224298978878,0.0,0.0,0.0,0.027731723388877534,0.0,0.0,0.0,0.02471973872069814
